oui	companyName
34:00:8A:E	"Shenzhen Wxl Electronics Co, Ltd"
20:0F:70	Foxtech
00:20:38	Vme Microsystems International Corp
00:02:11	Nature Worldwide Tech Corp
00:0D:54	3Com Ltd
00:50:C2:DC:C	Instrumentel Ltd
CC:D3:1E:6	Bbpos International Ltd
2C:27:9E:9	"octoScope, Inc"
94:FF:61	"China Mobile Group Device Co, Ltd"
00:60:55	Cornell University
00:50:C2:38:C	Epsilon Srl
E8:6C:DA	Supercomputers and Neurocomputers Research Center
98:FC:11	"Cisco-Linksys, Llc"
A0:48:1C	Hewlett Packard
70:B3:D5:87:E	Septentrio NV
9C:1D:36	"Huawei Tech Co, Ltd"
14:AE:85:2	"Qingdao iTechene Tech Co, Ltd"
00:01:50	"Gilat Communications, Ltd"
00:50:C2:0D:7	"Summit Avionics, Inc"
00:50:C2:40:8	"Tern, Inc"
00:50:C2:95:4	Phytec Messtechnik GmbH
00:50:C2:D1:3	Gunma Electronics Co Ltd
38:FD:FE:E	"iSmart electronic Tech Co, Ltd"
00:03:FB	"Enegate Co, Ltd"
00:7F:28	"Actiontec Electronics, Inc"
BC:6A:44	Commend International GmbH
40:A3:6B:5	National Research Council of Canada
9C:5F:B0	"Samsung Electronics Co, Ltd"
00:50:C2:6F:2	Laser Electronics Ltd
48:65:EE:B	EnBW Energie Baden-Württemberg AG
B0:39:56	Netgear
00:C0:73	Xedia Corp
00:50:C2:E5:A	Futec Inc
E4:71:85	Securifi Ltd
F4:09:D8	Samsung Electro-Mechanics(Thailand)
18:8E:F9	G2c Co Ltd
70:B3:D5:1B:0	Nal Research Corp
00:50:C2:05:8	"Vision Research, Inc"
00:50:C2:78:7	Austco Marketing & Service (Usa) Ltd
00:22:77	Nec Australia Pty Ltd
70:B3:D5:14:7	Romo Wind A/S
C4:95:4D:A	Kat Mekatronik Urunleri AS
00:20:99	"Bon Electric Co, Ltd"
00:22:82	8086 Consultancy
9C:54:1C	"Shenzhen My-power Tech Co, Ltd"
70:B3:D5:C1:5	Sensobox GmbH
1C:B7:96	"Huawei Tech Co, Ltd"
00:0F:C2	Uniwell Corp
14:1F:BA:F	Private
EC:A5:DE	Onyx Wifi Inc
FC:95:6A	Octagon Systems Corp
00:60:BB	"Cabletron Systems, Inc"
D0:DF:9A	Liteon Tech Corp
5C:B8:CB	Allis Communications
20:F5:10	Codex Digital Ltd
7C:BB:8A	"Nintendo Co, Ltd"
2C:48:35:7	Fast
00:A0:74	Perception Tech
AC:DE:48	Private
00:50:C2:2E:4	iamba Ltd
78:55:17	SankyuElectronics
00:A0:B7	"Cordant, Inc"
00:06:A9	Universal Instruments Corp
00:50:C2:1F:0	Exi Wireless Systems Inc
70:B3:D5:13:5	Dorlet Sau
24:8A:07	"Mellanox Tech, Inc"
70:B3:D5:A3:F	PHPower Srl
00:01:1E	"Precidia Tech, Inc"
00:16:13	LibreStream Tech Inc
00:1C:32	Telian Corp
74:19:F8:3	Essential Trading Systems Corp
54:E0:61	"Sichuan Tianyi Comheart Telecomco.,Ltd"
64:5D:86	Intel Corp
84:AB:1A	"Apple, Inc"
9C:2F:4E	zte Corp
00:50:C2:01:B	Cross Products Ltd
00:14:C3	Seagate Tech
00:50:C2:76:D	Mobilisme
6C:C2:17	Hewlett Packard
30:33:35	Boosty
60:FA:9D	"Huawei Tech Co, Ltd"
70:B3:D5:45:1	Perform3-D Llc
60:8D:17	"Sentrus Government Systems Division, Inc"
40:30:67	Conlog (Pty) Ltd
70:B3:D5:22:0	Private
0C:48:85	LG Electronics (Mobile Communications)
70:B3:D5:19:9	Smart Controls Llc
00:50:C2:34:A	Nie Corp
00:12:D7	"Invento Networks, Inc"
00:19:84	Estic Corp
50:A4:D0:5	Trexom S.r.l.
58:20:8A:9	Suzhou Ruilisi Tech Ltd
A0:43:B0	"Hangzhou BroadLink Tech Co, Ltd"
00:22:09	"Omron Healthcare Co, Ltd"
40:98:4C	Casacom Solutions AG
C0:5E:79	"Shenzhen Huaxun Ark Tech Co, Ltd"
70:B3:D5:90:B	Matrix Switch Corp
34:E1:D1:E	annapurnalabs
D0:C8:57:0	"Yuan High-Tech Development Co, Ltd"
9C:8D:D3	Leonton Tech
FC:A4:7A:5	Syfer
D4:69:A5	Miura Systems Ltd
00:09:2A	"Mytecs Co, Ltd"
00:0E:65	TransCore
28:CB:EB	One
00:55:DA:E	Victorsure Ltd
34:38:B7	"Humax Co, Ltd"
70:B3:D5:54:8	Digiverv Inc
00:1C:00	"Entry Point, Llc"
60:1D:0F	Midnite Solar
70:58:12	Panasonic Corp Avc Networks Co
34:6C:0F	Pramod Telecom Pvt. Ltd
80:4E:70	"Samsung Electronics Co, Ltd"
00:20:89	"T3plus Networking, Inc"
00:0D:37	Wiplug
00:11:D5	"Hangzhou Sunyard System Engineering Co, Ltd"
F0:41:C8:4	Candelic Ltd
58:35:26	Deeplet Tech Corp
40:D8:55:18:A	Aplex Tech Inc
CC:5F:BF	"Topwise 3G Communication Co, Ltd"
00:D0:CF	Moreton Bay
00:1F:51	HD Communications Corp
80:B2:89	Forworld Electronics Ltd
00:93:63	"Uni-Link Tech Co, Ltd"
00:50:C2:EA:8	MB connect line GmbH Fernwartungssysteme
CC:B3:F8	Fujitsu Isotec Ltd
FC:D2:B6:D	"Bee Smart(Changzhou) Information Tech Co, Ltd"
88:C9:B3:A	Gefran Drive & Motion srl
D0:C8:57:E	E-T-A Elektrotechnische Apparate GmbH
00:14:45	Telefon-Gradnja d.o.o.
00:17:5E	Zed-3
08:F6:F8	Get Engineering
00:50:C2:C0:C	Altierre
00:50:C2:F7:9	Tattile Srl
70:B3:D5:F4:2	Matsuhisa Corp
00:07:3A	Inventel
B8:EE:79	"YWire Tech, Inc"
00:50:C2:F1:E	Dell'Orto S.P.A.
40:D8:55:1A:5	DemoPad
B0:91:37	"ISis ImageStream Internet Solutions, Inc"
24:D3:F2	zte Corp
70:B3:D5:A6:6	Trapeze Software Group Inc
70:B3:D5:F3:7	"Mitsubishi Electric Micro-Computer Application Software Co, Ltd"
78:58:60	"Huawei Tech Co, Ltd"
70:B3:D5:F0:E	TextSpeak Corp
00:A0:BD	I-Tech Corp
00:50:C2:6D:9	Ajeco Oy
00:1F:4E	ConMed Linvatec
CC:6B:F1	Sound Masking Inc
C4:EA:1D	Technicolor
70:B3:D5:7A:0	Reactec Ltd
44:61:9C	FONsystem Co Ltd
10:F6:05	Realme Chongqing MobileTelecommunications Corp Ltd
00:50:C2:2F:D	"American Microsystems, Ltd"
00:15:20	Radiocrafts AS
00:24:7B	"Actiontec Electronics, Inc"
70:B3:D5:3C:A	TTi Ltd
E4:2B:34	"Apple, Inc"
BC:99:30	"Huawei Tech Co, Ltd"
08:00:2C	Britton Lee Inc
00:50:C2:71:6	Mitrol S.R.L.
00:25:D5	Robonica (Pty) Ltd
D0:25:98	"Apple, Inc"
90:C7:D8	zte Corp
28:F5:37:D	Skyrockettoys Llc
78:13:05:7	Equipmentshare.com Inc
00:04:08	"Sanko Electronics Co, Ltd"
00:09:D2	Mai Logic Inc
00:11:B2	2001 Tech Inc
00:14:7B	"Iteris, Inc"
1C:96:5A	"Weifang Goertek Electronics Co, Ltd"
C8:F7:50	Dell Inc
00:23:22	"Kiss Teknical Solutions, Inc"
98:4B:E1	Hewlett Packard
CC:47:03	"Intercon Systems Co, Ltd"
F8:77:B8	"Samsung Electronics Co, Ltd"
EC:8A:C4	Amazon Tech Inc
88:AE:DD	"Elitegroup Computer Systems Co, Ltd"
00:50:C2:C6:B	SiGarden Sp z o.o.
60:15:92:4	Zaptec
80:7D:3A	Espressif Inc
70:B3:D5:F0:2	Abeco Industrie Computer GmbH
00:15:AA	"Rextechnik International Co,"
00:50:C2:D0:D	Deca Card Engineering GmbH
10:D1:DC	Instar Deutschland GmbH
90:6F:18	Private
70:B3:D5:39:6	Ctg sp. z o. o.
9C:C9:50	Baumer Holding
00:20:80	Synergy (UK) Ltd
00:06:B1	Sonicwall
00:50:C2:B5:6	Sinovia SA
70:B3:D5:05:6	"Mirae Information Tech Co, Ltd"
00:0B:45	"Cisco Systems, Inc"
00:12:CC	"Bitatek Co, Ltd"
40:6C:8F	"Apple, Inc"
48:C5:8D	Lear Corp GmbH
F0:B1:07	Ericsson AB
78:D6:F0	"Samsung Electro Mechanics Co, Ltd"
C8:FE:30	Bejing Dayo Mobile Communication Tech Ltd
DC:05:75	Siemens Energy Automation
00:A2:EE	"Cisco Systems, Inc"
34:00:8A:4	Fotonic i Norden AB
A8:5E:45	ASUSTek Computer Inc
70:B3:D5:55:9	Eagle Mountain Tech
4C:16:94	"shenzhen sibituo Tech Co, Ltd"
70:F8:2B	DWnet Tech(Suzhou) Corp
90:E2:FC:6	"Sindoh Techno Co, Ltd"
00:50:C2:5E:A	Micro Elektronische Producten
00:1B:91	Efkon AG
00:1B:C2	Integrated Control Tech Limitied
00:50:C2:A2:A	Astronics Custom Control Concepts
00:50:C2:46:0	Vitelnet
E0:E8:E8	Olive Telecommunication Pvt. Ltd
18:3A:48	VostroNet
88:9F:AA	Hella Gutmann Solutions GmbH
A0:D8:07	"Huawei Device Co, Ltd"
00:03:D9	Secheron SA
00:50:C2:4F:B	Bes Tech Group
00:1D:D2	"Arris Group, Inc"
00:1E:1B	"Digital Stream Tech, Inc"
60:FE:C5	"Apple, Inc"
70:B3:D5:15:3	Schneider Electric Motion Usa
00:03:B4	Macrotek International Corp
00:26:A8	Daehap Hyper-Tech
14:14:E6	"Ningbo Sanhe Digital Co, Ltd"
00:40:42	N.A.T. GmbH
2C:9E:5F	"Arris Group, Inc"
3C:C9:9E	"Huiyang Tech Co, Ltd"
00:08:2F	"Cisco Systems, Inc"
00:05:4F	Garmin International
00:50:C2:24:E	Scharff Weisberg Systems Integration Inc
00:24:92	"Motorola, Broadband Solutions Group"
00:50:C2:AE:0	At4 wireless.S.A
00:E4:21	Sony Interactive Entertainment Inc
70:54:F5	"Huawei Tech Co, Ltd"
30:F3:1D	zte Corp
C8:A8:23	"Samsung Electronics Co, Ltd"
00:35:FF	Texas Instruments
F4:C1:14	Technicolor CH Usa Inc
00:20:BE	Lan Access Corp
00:0D:30	IceFyre Semiconductor
E4:41:E6	Ottec Tech GmbH
F8:AA:8A	"Axview Tech (Shenzhen) Co, Ltd"
80:86:F2	Intel Corp
4C:C2:06	Somfy
70:B3:D5:74:3	EA Elektroautomatik GmbH & Co KG
00:03:81	Ingenico International
00:50:C2:64:F	MA Lighting Tech GmbH
7C:2F:80	Gigaset Communications GmbH
90:EA:60	Spi Lasers Ltd
38:EA:A7	Hewlett Packard
40:D8:55:0C:F	"Clark-Mxr, Inc"
FC:18:3C	"Apple, Inc"
70:B3:D5:E6:5	Birtech Tech
00:C0:94	Vmx Inc
00:A0:99	K-Net Ltd
40:D8:55:13:2	"AeroVision Avionics, Inc"
00:06:98	egnite GmbH
80:22:75	Beijing Beny Wave Tech Co Ltd
B0:26:28	Broadcom Ltd
60:A1:1E	"Wuhan Maxsine Electric Co, Ltd"
00:19:6A	MikroM GmbH
E4:A1:E6	"Alcatel-Lucent Shanghai Bell Co, Ltd"
B4:B1:5A	Siemens AG Energy Management Division
A0:70:99	"Beijing Huacan Electronics Co, Ltd"
00:50:C2:0B:6	"ApSecure Tech (Canada), Inc"
00:12:0E	AboCom
00:15:59	"Securaplane Tech, Inc"
88:23:64	Watchnet Dvr Inc
98:C0:EB	Global Regency Ltd
AC:0D:1B	LG Electronics (Mobile Communications)
70:B3:D5:2F:7	Military Research Institute
8C:1F:64:19:C	Aton srl
98:E0:D9	"Apple, Inc"
40:11:75:3	"Beijing Hexinruitong Electric Power Tech Co, Ltd"
00:40:D2	Pagine Corp
00:10:B1	"For-A Co, Ltd"
00:0B:FD	"Cisco Systems, Inc"
80:7B:3E	"Samsung Electronics Co, Ltd"
00:01:E0	"Fast Systems, Inc"
00:04:1B	Bridgeworks Ltd
00:50:C2:66:7	Vocality International Ltd
40:11:DC	Sonance
50:0F:F5	"Tenda Tech Co, LtdDongguan branch"
9C:69:B4:A	"Beijing Picohood Tech Co, Ltd"
00:15:F3	Peltor AB
D4:9A:20	"Apple, Inc"
20:74:CF	"Shenzhen Voxtech Co, Ltd"
70:26:05	Sony Visual Products Inc
60:68:4E	"Samsung Electronics Co, Ltd"
C4:D7:38	"Huawei Device Co, Ltd"
00:90:59	Telecom Device K.K.
00:08:2B	"Wooksung Electronics, Inc"
10:12:B4	"Sichuan Tianyi Comheart Telecomco.,Ltd"
C0:61:9A:2	Grup Arge Enerji ve Kontrol Sistemleri
90:80:60	Nilfisk A/S
70:B3:D5:1A:F	Teenage Engineering AB
24:5D:FC:6	"Guangzhou Lango Electronics Tech Co, Ltd"
00:06:83	"Bravara Communications, Inc"
00:1B:06	Ateliers R. Laumonier
00:50:C2:77:0	Cadex Electronics Inc
84:F6:4C	Cross Point BV
00:50:C2:E9:1	Dsp Design Ltd
C4:0A:CB	"Cisco Systems, Inc"
00:A0:8D	Jacomo Corp
00:50:C2:56:E	Lab-EL Elektronika Laboratoryjna S.J.
70:B3:D5:E7:0	Disk Multimedia s.r.o.
2C:6A:6F:D	Holjeron
70:B3:D5:C7:F	Tattile Srl
70:B3:D5:88:4	LG Electronics
E8:78:29:C	FairPhone B.V.
00:A0:30	Captor NV/SA
00:50:C2:7C:7	Pyrosequencing AB
F0:25:72	"Cisco Systems, Inc"
70:B3:D5:C3:4	Technical Panels Co Ltd
F0:0D:F5	"Acoma Medical Industry Co,. Ltd"
60:DB:15	"New H3c Tech Co, Ltd"
3C:61:04	Juniper Networks
60:AF:6D	"Samsung Electronics Co, Ltd"
00:00:58	Racore Computer Products Inc
00:06:BE	Baumer Optronic GmbH
00:0E:76	Gemsoc Innovision Inc
00:23:D1	Trg
A4:93:4C	"Cisco Systems, Inc"
58:7A:4D	Stonesoft Corp
4C:3B:6C	Garo AB
B8:16:19	"Arris Group, Inc"
68:EF:43	"Apple, Inc"
00:C0:F6	Celan Tech Inc
08:00:3C	Schlumberger Well Services
00:0A:4B	"DataPower Tech, Inc"
00:50:C2:43:6	Satellite Services BV
0C:D9:96	"Cisco Systems, Inc"
40:D8:55:02:6	Symetrics Industries
F0:86:20	Arcadyan Corp
00:10:AD	"Softronics Usb, Inc"
00:50:55	Doms A/S
00:07:5F	Vcs Video Communication Systems AG
70:B3:D5:68:C	ND Meter
98:FC:84:E	"Dongguan Kingtron Electronics Tech Co, Ltd"
64:26:77	Bkm-Micronic Richtfunkanlagen GmbH
CC:07:E4	Lenovo Mobile Communication Tech Ltd
84:BB:69	"Arris Group, Inc"
00:10:11	"Cisco Systems, Inc"
00:03:C5	Mobotix AG
00:90:FD	"CopperCom, Inc"
00:0C:5D	Chic Tech (China) Corp
E0:0B:28	Inovonics
7C:69:F6	"Cisco Systems, Inc"
70:B3:D5:50:F	Llc Sarov Innovative Tech (Wizolution)
08:F7:28	Globo Multimedia Sp. z o.o. Sp.k.
2C:48:35:E	"Irootech Tech Co, Ltd"
88:FC:A6	devolo AG
88:E6:03	Avotek Corp
FC:64:BA	Xiaomi Communications Co Ltd
84:7C:9B	"GD Midea Air-Conditioning Equipment Co, Ltd"
70:B3:D5:A9:B	Osmozis
00:10:C2	"Willnet, Inc"
00:0F:D0	Astri
00:50:C2:45:2	Scame Sistemi srl
00:1B:01	Applied Radio Tech
C0:2B:FC	iNES. applied informatics GmbH
F4:B8:A7	zte Corp
00:0B:1F	I Con Computer Co
00:17:6E	Ducati Sistemi
00:25:60	Ibridge Networks & Communications Ltd
1C:62:B8	"Samsung Electronics Co, Ltd"
C8:FB:26	Cisco Spvtg
00:08:E8	Excel Master Ltd
00:18:90	"RadioCOM, s.r.o."
00:50:C2:FF:4	Burk Tech
50:62:55:2	"ShenZhen ChuangMo Electronics Tech Co, Ltd"
34:58:40	"Huawei Tech Co, Ltd"
00:30:A9	"Netiverse, Inc"
00:50:C2:6B:5	Triumf
0C:39:56	Observator instruments
70:AA:B2	BlackBerry Rts
9C:0D:AC	Tymphany HK Ltd
00:40:2A	Canoga Perkins Corp
00:30:2B	"Inalp Networks, Inc"
00:80:55	Fermilab
00:1A:BB	Fontal Tech Incorporation
30:87:D9	Ruckus Wireless
70:B3:D5:A7:E	Quicco Sound Corp
00:13:43	Matsushita Electronic Components (Europe) GmbH
00:50:C2:61:F	Imagine Communications
00:21:3F	A-Team Tech Ltd
F8:8D:EF	Tenebraex
64:62:66:D	Kobol Innovations Pte. Ltd
6C:79:B8	Texas Instruments
00:00:FB	Rechner Zur Kommunikation
00:12:FF	Lely Industries N.V.
C4:FF:BC:6	"Shenzhen C & D Electronics Co, Ltd"
00:D0:43	Zonal Retail Data Systems
00:C0:3A	Men-Mikro Elektronik GmbH
68:DC:E8	PacketStorm Communications
18:3D:5E	"Huawei Tech Co, Ltd"
44:87:DB	"Tymphany Acoustic Tech (Huizhou) Co, Ltd"
70:B3:D5:8D:1	Field Design Inc
00:50:C2:25:3	Dsm-Messtechnik GmbH
44:A8:C2	"Sewoo Tech Co, Ltd"
70:B3:D5:B4:7	Dsit Solutions Ltd
40:9F:38	AzureWave Tech Inc
70:B3:D5:BC:E	"Yawata Electric Industrial Co, Ltd"
70:B3:D5:56:A	Harvard Tech Ltd
B4:4B:D6:A	"Shenzhen Huabai Intelligent Tech Co, Ltd"
00:10:E9	Raidtec Ltd
00:50:C2:15:0	Torse
00:0E:34	"NexGen City, LP"
7C:FE:4E	"Shenzhen Safe vision Tech Co, Ltd"
B0:78:70	"Wi-Next, Inc"
7C:7B:8B	"Control Concepts, Inc"
C8:C1:26	Zpm Industria e Comercio Ltda
00:43:FF	Ketron S.R.L.
64:3A:EA	"Cisco Systems, Inc"
4C:3B:DF	Microsoft Corp
00:50:C2:9A:F	Kress-Net Krzysztof Rutecki
40:D8:55:06:8	"Oki Seatec Co, Ltd"
D4:FC:13	"Fiberhome Telecommunication Tech Co, Ltd"
40:D8:55:0F:6	Private
00:1B:C5:08:2	Tgs Geophysical Co (UK) Ltd
00:02:20	Canon Finetech Inc
00:05:B7	Arbor Tech Corp
00:50:C2:35:D	NetTest A/S
00:17:31	ASUSTek Computer Inc
00:25:43	Moneytech
AC:D9:D6	tci GmbH
3C:91:2B	Vexata Inc
00:A0:0E	"NetScout Systems, Inc"
00:E0:91	LG Electronics
00:19:15	"Tecom Co, Ltd"
00:50:C2:95:0	Tele and Radio Research Institute
70:B3:D5:B3:D	Inras GmbH
94:FB:A7:C	Solaborate Inc
00:1B:DB	Valeo Vecs
00:23:F1	Sony Corp
70:B3:D5:24:A	Unmukti Tech Pvt Ltd
00:02:01	Ifm Electronic GmbH
00:50:C2:A8:2	CT Co
00:50:C2:ED:E	Smart Grid Networks
14:3F:A6	Sony Home Entertainment&Sound Products Inc
00:E0:44	Lsics Corp
00:26:A7	Connect Srl
08:18:4C	"A. S. Thomas, Inc"
00:50:C2:CB:C	CP Eletronica SA
28:2C:02:0	"Sakata Denki Co, Ltd"
70:B3:D5:15:A	Enabler Ltd
00:FD:22	"Cisco Systems, Inc"
00:10:4C	"Teledyne LeCroy, Inc"
00:0B:B0	Sysnet Telematica srl
00:15:47	AiZen Solutions Inc
D8:46:06	Silicon Valley Global Marketing
54:D1:B0	"Universal Laser Systems, Inc"
98:10:E8	"Apple, Inc"
50:D7:53	Conelcom GmbH
8C:1F:64:16:6	Hikari Alphax Inc
00:01:F3	"Qps, Inc"
2C:FD:37	"Blue Calypso, Inc"
94:CC:04:6	Sam Nazarko Trading Ltd
00:15:88	Salutica Allied Solutions Sdn Bhd
D8:D1:CB	"Apple, Inc"
B4:3E:3B	"Viableware, Inc"
00:09:98	Capinfo Co Ltd
00:0A:D9	Sony Corp
00:50:C2:A2:5	Saia Burgess Controls AG
14:AE:DB	VTech Telecommunications Ltd
64:97:14	eero Inc
C4:DE:7B	"Huawei Device Co, Ltd"
C4:14:11	"Apple, Inc"
00:50:C2:02:0	Icon Research Ltd
00:15:CE	"Arris Group, Inc"
00:19:B7	Nokia Danmark A/S
04:E4:51	Texas Instruments
00:1B:C5:04:F	"Orbital Systems, Ltd"
C0:83:59:B	Suzhou Siheng Science and Tech Ltd
48:44:F7	"Samsung Electronics Co, Ltd"
4A:E0:3F	Chengdu Superxon communication Tech Co Ltd
70:B3:D5:E5:F	CesiumAstro Inc
00:50:C2:1C:4	Palm Solutions Group
00:50:C2:32:0	Dtasensor S.p.A.
00:25:3D	Drs Consolidated Controls
84:DD:20	Texas Instruments
58:40:4E	"Apple, Inc"
70:B3:D5:E4:7	Deuta Werke GmbH
00:90:88	Baxall Security Ltd
00:1D:17	Digital Sky Corp
00:50:C2:CB:6	Krontek Pty Ltd
00:50:C2:F5:3	"Baycom Opto-Electronics Technolgy Co, Ltd"
70:B3:D5:5A:1	"Boe Tech Group Co, Ltd"
50:F4:EB	"Apple, Inc"
98:02:D8	Ieee Registration Authority
00:00:BB	Tri-Data
08:00:21	3M Co
18:42:2F	Alcatel-Lucent
34:DF:2A	"Fujikon Industrial Co, Ltd"
98:76:B6	Adafruit
C8:EE:75	Pishion International Co Ltd
00:50:C2:78:D	Telairity
68:9C:E2	"Cisco Systems, Inc"
70:B3:D5:AD:5	Birdland Audio
B0:35:9F	Intel Corp
F8:2D:7C	"Apple, Inc"
00:10:8C	Fujitsu Services Ltd
00:07:2E	North Node AB
00:50:C2:66:3	Coe Ltd
00:22:28	Breeze Innovations Ltd
F0:26:4C	Sigrist-Photometer AG
28:31:52	"Huawei Tech Co, Ltd"
00:07:40	Buffalo.Inc
00:0C:80	Opelcomm Inc
4C:FF:12	"Fuze Entertainment Co, Ltd"
70:B3:D5:E5:4	Beijing PanGu Co
00:27:0A	Iee S.A.
00:50:C2:C7:A	Protonic Holland
D0:5A:0F	"I-BT Digital Co, Ltd"
70:B3:D5:4F:E	"WiTagg, Inc"
00:50:C2:26:6	"Atom Giken Co, Ltd"
00:50:C2:9B:F	2N Telekomunikace a.s.
00:26:18	ASUSTek Computer Inc
00:52:18	Wuxi Keboda Electron CoLtd
60:95:CE:3	Robot S.A.
00:50:C2:7F:F	"Shenzhen MaiWei Cable TV Equipment Co, Ltd"
00:1E:D2	Ray Shine Video Tech Inc
18:00:2D	Sony Corp
48:7B:6B	"Huawei Tech Co, Ltd"
48:4A:E9	Hewlett Packard Enterprise
00:03:9D	Qisda Corp
AC:CF:23	"Hi-flying electronics Tech Co, Ltd"
14:BD:61	"Apple, Inc"
70:B3:D5:C9:E	"Fukuda Sangyo Co, Ltd"
00:50:C2:0E:F	"Movaz Networks, Inc"
00:0D:82	Phsnet
00:50:C2:3F:C	Weinberger Deutschland GmbH
7C:16:0D	Saia Burgess Controls AG
F0:23:B9:4	Ezvis Ltd
70:B3:D5:70:0	University Of Groningen
00:17:8F	"Ningbo Yidong Electronic Co, Ltd"
D0:BD:01	DS International
70:B3:D5:96:9	Emtel System Sp. z o.o.
BA:55:EC	Ieee 802.15
00:0E:40	Nortel Networks
00:50:C2:52:F	Gesellschaft für Rationalisierung und Rechentechnik mbH
18:DC:56	"Yulong Computer Telecommunication Scientific (Shenzhen) Co, Ltd"
70:B3:D5:36:F	BuddyGuard GmbH
C0:D8:34	xvtec Ltd
20:CE:2A:3	Cuculus GmbH
00:50:C2:13:4	Drs Photronics
00:1B:E6	VR AG
68:FB:95	Generalplus Tech Inc
00:50:22	"Zonet Tech, Inc"
00:50:C2:36:7	Canmax Tech Ltd
00:22:A9	LG Electronics (Mobile Communications)
08:3E:0C	"Arris Group, Inc"
00:0A:C0	"Fuyoh Video Industry Co, Ltd"
00:1D:B6	"BestComm Networks, Inc"
88:79:5B	"Konka Group Co, Ltd"
70:B3:D5:D3:8	"Vista Research, Inc"
70:B3:D5:15:E	Season Electronics Ltd
BC:34:00:3	Altronix Corp
A8:D0:E3	Systech Electronics Ltd
00:E0:3D	Focon Electronic Systems A/S
00:12:F7	"Xiamen Xinglian Electronics Co, Ltd"
00:50:C2:46:5	Pdts GmbH
00:17:CC	Alcatel-Lucent
00:1B:8E	Hulu Sweden AB
24:1F:2C	"Calsys, Inc"
64:C9:01	Inventec Corp
44:A9:2C:3	Luxonis Holding Corp
F8:C6:78	Carefusion
3C:C7:86	"Dongguan Huarong Communication Tech Co, Ltd"
00:0E:F6	"E-Ten Information Systems Co, Ltd"
00:24:69	Smart Doorphones
BC:3E:13	Accordance Systems Inc
40:D8:55:0B:2	Ever Trend Tech Development Ltd
70:B3:D5:BB:D	Providius Corp
00:14:51	"Apple, Inc"
F4:CE:46	Hewlett Packard
F0:DE:F1	Wistron Infocomm (Zhongshan) Corp
00:50:C2:C5:3	Eilersen Electric A/S
00:00:F4	"Allied Telesis, Inc"
00:50:C2:24:6	Hardmeier
14:94:48	Blu Castle S.A.
44:48:91	"Hdmi Licensing, Llc"
B4:37:D1:D	Zxy Sport Tracking
FC:BC:D1	"Huawei Tech Co, Ltd"
00:00:55	Commissariat A L`Energie Atom.
00:50:C2:3C:5	Silicon Optix Canada Inc
00:50:C2:3E:E	"Commoca, Inc"
6C:92:BF	"Inspur Electronic Information Industry Co, Ltd"
70:B3:D5:2F:F	Sunstone Engineering
00:9E:EE	Positivo Tecnologia S.A.
00:08:2C	Homag AG
00:1E:52	"Apple, Inc"
5C:D0:6E	Xiaomi Communications Co Ltd
34:75:63	"Shenzhen RF-Link Tech Co, Ltd"
00:01:70	Ese Embedded System Engineer'g
00:02:B9	"Cisco Systems, Inc"
00:50:C2:D1:E	"Tobila Systems, Inc"
E4:D3:F1	"Cisco Systems, Inc"
64:5A:ED	"Apple, Inc"
00:2F:5C	"Cisco Systems, Inc"
8C:E0:81	zte Corp
40:D8:55:12:2	Atx Networks Ltd
94:C0:14	"Sorter Sp. j. Konrad Grzeszczyk MichaA, Ziomek"
70:B3:D5:A1:4	aelettronica group srl
70:B3:D5:A8:0	Evco S.p.a.
30:90:48	"Apple, Inc"
00:01:0C	System Talks Inc
00:1B:79	Faiveley Transport
00:50:C2:F2:1	Seitec Co Ltd
5C:33:5C	Swissphone Telecom AG
A4:4F:29:6	Selektro Power Inc
70:B3:D5:58:4	"Sertone, a division of Opti-Knights Ltd"
00:22:E0	Atlantic Software Tech S.r.L.
F4:3E:66	Bee Computing (HK) Ltd
44:6F:D8:0	Sichuan subao network Tech Ltdco.
00:50:CF	Vanlink Communication Tech Research Institute
00:50:C2:B2:D	Datasat Digital Entertainment
30:DE:86	Cedac Software S.r.l.
70:B3:D5:E2:C	Fourth Frontier Tech Private Ltd
98:AA:FC:1	Surtec
70:B3:D5:3B:F	Star Electronics GmbH & Co KG
00:50:C2:F0:9	Wheatstone Corp
10:5F:49	Cisco Spvtg
70:C6:AC	Bosch Automotive Aftermarket
40:D8:55:1D:3	Kaluga Teletypes Manufacturing Plant
D0:22:12	Ieee Registration Authority
00:26:E9	SP Corp
00:50:C2:E4:C	Applied Micro Electronics Ame bv
30:77:CB	"Maike Industry(Shenzhen)Co, Ltd"
E4:4C:C7:6	"Hangzhou Ole-Systems Co, Ltd"
94:FB:A7:6	Sercomm Corp
00:C0:3E	FA. Gebr. Heller GmbH
00:30:C7	Macromate Corp
7C:E5:6B	"Esen Optoelectronics Tech Co, Ltd"
88:B8:D0	"Dongguan Koppo Electronic Co, Ltd"
1C:A0:D3	Ieee Registration Authority
A0:19:B2	Ieee Registration Authority
00:50:C2:76:4	Argus-Spectrum
E8:B5:41	zte Corp
64:5E:2C	"IRay Tech Co, Ltd"
00:22:16	Shibaura Vending Machine Corp
70:B3:D5:97:4	Jireh Industries Ltd
F4:8C:EB	D-Link International
D8:86:0B:4	Teplovodokhran Ltd
6C:47:60	"Sunitec Enterprise Co, Ltd"
00:17:28	Selex Communications
00:24:E4	Withings
00:25:32	Digital Recorders
00:50:C2:AD:D	GD Mission Systems
